0 40.06454018 41.18541342 50.09587898
1 45.69485896 48.88004743 65.64900341
2 50.05410050 54.99666824 70.87482447
3 53.65702017 59.55691154 74.01111004
4 56.62640968 63.09703424 76.51458412
5 59.28841998 65.85052582 78.08828975
6 61.83073758 68.26706701 79.56093549
7 63.67919918 70.19456572 80.88793766
8 65.65366825 71.84505612 81.89497105
9 67.08522689 73.59571900 82.73453548
10 68.58460212 74.86664821 83.68853967
11 69.74263095 75.99026950 84.27332966
12 71.18334805 76.95371249 84.91673237
13 71.97949510 77.82688647 85.39083136
14 73.15146308 78.70639806 85.84910127
15 73.99045046 79.52422369 86.43690352
16 74.81993982 80.04675359 86.75418124
17 75.61371560 80.84382255 87.22279916
18 76.28769718 81.53284702 87.46924291
19 77.17948462 81.89806186 88.03487781
20 77.61665936 82.47562020 88.17850382
21 78.22291060 82.78729740 88.45134313
22 78.88577693 83.29888548 88.81777856
23 79.27933789 83.86882081 89.10934650
24 79.99940362 84.25434571 89.18493208
25 80.42206829 84.67120666 89.58096900
26 80.87727954 84.78972369 89.68364132
27 81.05508955 85.16140425 89.89331672
28 81.70033599 85.43785532 89.94222453
29 82.00553581 85.66055780 90.11579662
30 82.25201742 86.15363845 90.39491336
31 82.61032651 86.28204655 90.43842034
32 82.98757642 86.51121963 90.69715651
33 83.21476044 86.64329688 90.73461403
34 83.60941645 86.97728782 91.02184006
35 83.89607616 87.11737632 91.01597281
36 83.89473962 87.24925340 91.12598490
37 84.25946032 87.51754675 91.21309627
38 84.63416280 87.58524476 91.32036321
39 84.67430201 87.96824461 91.39892217
40 85.02121684 88.08413409 91.46561589
41 85.13023906 88.03112400 91.49511960
42 85.29421348 88.44335113 91.60636753
43 85.68621098 88.56337286 91.91029740
44 85.79138623 88.58868596 91.78106731
45 85.77204229 88.67876094 91.91725331
46 86.01786552 88.95377456 92.05702081
47 86.32407115 88.89115014 91.95700444
48 86.40876632 88.89413353 92.22811989
49 86.61763240 89.07859268 92.26961518
50 86.69945869 89.33244459 92.06013231
51 86.64794929 89.37953689 92.30055959
52 87.05033682 89.28971947 92.18743667
53 87.08756860 89.37987038 92.48382369
54 87.11946164 89.50822754 92.52864182
55 87.27178502 89.70686225 92.27527470
56 87.25446406 89.64096320 92.50410202
57 87.43242262 89.73048036 92.41051826
58 87.45667387 89.87101999 92.50436616
59 87.81603924 89.78166393 92.44144549
60 87.90896479 89.85443275 92.49922925
61 87.78280069 90.18241009 92.63046515
62 87.83449500 90.26165460 92.73560118
63 87.88240145 90.28837611 92.73849427
64 87.98596785 90.22606444 92.67880192
65 88.05574394 90.18645581 92.74408867
66 88.17433994 90.28638499 92.67606363
67 88.21047672 90.42343863 92.89186412
68 88.25131473 90.46364822 92.75696408
69 88.45876948 90.32824031 92.91996479
70 88.49058842 90.57288248 92.76204532
71 88.66105678 90.66573702 92.86057400
72 88.50456420 90.68940489 92.97991639
73 88.62615280 90.70239050 92.80504477
74 88.60390192 90.72271951 92.95791817
75 88.83400777 90.75787559 92.92741072
76 88.76559933 90.73302440 92.93534384
77 88.98409921 90.74879830 92.86581119
78 89.06103033 90.89475305 92.95891921
79 88.85357502 90.76341910 92.88882352
80 89.13368015 90.76867477 92.86596077
81 89.19366067 90.85802525 92.85106160
82 89.08120069 90.74655349 92.92577228
83 89.07031565 90.87489245 93.03968801
84 89.16646399 90.82892747 92.97972929
85 89.34818844 90.96244674 93.08793013
86 89.23101269 91.01756573 93.14529953
87 89.42295820 90.93401397 93.13215757
88 89.22791177 91.05108047 93.11164064
89 89.28554149 90.94869352 93.15731423
90 89.38480800 90.95723970 92.93369188
91 89.47886815 91.15356107 92.92371357
92 89.51044718 91.02049377 93.05696181
93 89.56667983 91.08745349 93.14792979
94 89.45495006 91.01545582 93.05220340
95 89.58887482 91.09572980 93.20509147
96 89.47105866 91.07094478 93.01455982
97 89.60931361 91.25735104 92.97247977
98 89.50576257 91.22138672 92.99852261
99 89.70654772 91.11225945 93.16071203
100 89.73158058 91.21119944 93.19861390
101 89.50911375 91.21868538 93.15015621
102 89.65700049 91.30543050 93.04109338
103 89.77151649 91.06811573 92.95972856
104 89.78151118 91.30169458 93.01497022
105 89.60135445 91.25575248 93.04350960
106 89.68622820 91.33424308 93.05720819
107 89.58847159 91.24580223 93.16861975
108 89.87998228 91.35146112 92.98697715
109 89.65835794 91.19906420 92.98925011
110 89.65536931 91.16901164 93.00824666
111 89.70319304 91.25967383 93.08990956
112 89.88953839 91.37952725 93.02868857
113 89.67330238 91.40490296 92.98379482
114 89.74431726 91.34823374 93.06075373
115 89.86982201 91.38434568 93.01244479
116 89.98457952 91.36976298 93.24191809
117 89.86686777 91.43274877 93.24173864
118 89.85590566 91.22683763 93.18021263
119 89.76037196 91.29534138 93.11429138
120 89.93799920 91.44827101 92.99666635
121 89.96149323 91.19067930 93.24481403
122 89.78861908 91.19403914 93.18796630
123 89.87721761 91.26837031 93.05504798
124 89.84647719 91.24874151 93.00226283
125 89.79741853 91.30230533 93.16987420
126 89.93102926 91.38886390 93.16091806
127 89.99610216 91.30322368 93.10130841
128 89.83575996 91.47520827 93.22353378
129 89.97939477 91.46851892 93.06548198
130 89.89364956 91.29267713 93.17877996
131 89.86912970 91.42161489 93.06809135
132 90.04072364 91.27544496 93.22126995
133 90.11521968 91.22320865 93.16824017
134 90.06108927 91.35050274 93.14031331
135 90.07710523 91.28326311 93.10687375
136 89.96777103 91.29474421 93.25009305
137 90.11528680 91.32175704 93.11735632
138 89.96689975 91.28732552 93.04949621
139 89.97334681 91.50803304 93.25315702
140 89.96574820 91.27754584 93.01335132
141 89.98354147 91.45496587 93.08583281
142 90.01705748 91.24273907 93.28614018
143 89.94080458 91.48975115 93.14474045
144 90.19504615 91.51877374 93.10948926
145 90.15279184 91.23133956 93.15791001
146 90.21811816 91.51191763 93.17597274
147 89.94202419 91.26676427 93.14028282
148 90.23237901 91.43135065 93.26521333
